hh,load
66895,36479
66896,37682
66897,39115
66898,40238
66899,41383
66900,41304
66901,40422
66902,39383
66903,37951
66904,36273
66905,34363
66906,32433
66907,30846
66908,28964
66909,26417
66910,24904
66911,23683
66912,23020
66913,23704
66914,24278
66915,24271
66916,23963
66917,23539
66918,23303
66919,22925
66920,23125
66921,23801
66922,25072
66923,27491
66924,29805
66925,32853
66926,34679
66927,36045
66928,36506
66929,36450
66930,35906
66931,35228
66932,34569
66933,34837
66934,34479
66935,33899
66936,33408
66937,32863
66938,32393
66939,32591
66940,32290
66941,32590
66942,33253
66943,32998
66944,34315
66945,36068
66946,37347
66947,38987
66948,39009
66949,38131
66950,37194
66951,35932
66952,34580
66953,32891
66954,31301
66955,30048
66956,28535
66957,26401
66958,25064
66959,23873
66960,23247
66961,23165
66962,23450
66963,23780
66964,23594
66965,23372
66966,23120
66967,22764
66968,22586
66969,22862
66970,23362
66971,24750
66972,25793
66973,27935
66974,29495
66975,31527
66976,32095
66977,32354
66978,32215
66979,31801
66980,31336
66981,30867
66982,30798
66983,30886
66984,30754
66985,30825
66986,30687
66987,30996
66988,31127
66989,31343
66990,31657
66991,32650
66992,34025
66993,35822
66994,37172
66995,38244
66996,38076
66997,37309
66998,36113
66999,34927
67000,33875
67001,32487
67002,31137
67003,29815
67004,28379
67005,27079
67006,26008
67007,24873
67008,24455
67009,24357
67010,24470
67011,24573
67012,24176
67013,23964
67014,24026
67015,23843
67016,23757
67017,23623
67018,23664
67019,24078
67020,24533
67021,25063
67022,25729
67023,26969
67024,28402
67025,30069
67026,31008
67027,31480
67028,31324
67029,31228
67030,30733
67031,30710
67032,30833
67033,31308
67034,31532
67035,31788
67036,32140
67037,32549
67038,33091
67039,34133
67040,35572
67041,37423
67042,39252
67043,41913
67044,42233
67045,41421
67046,40795
67047,39854
67048,38714
67049,37546
67050,36333
67051,34803
67052,32958
67053,31214
67054,29694
67055,27907
67056,26639
67057,26264
67058,26506
67059,26290
67060,25858
67061,25398
67062,25696
67063,26041
67064,25831
67065,25623
67066,26231
67067,27143
67068,28774
67069,31391
67070,33708
67071,38122
67072,39189
67073,39991
67074,39937
67075,39908
67076,39297
67077,38516
67078,37924
67079,37526
67080,37243
67081,37473
67082,37665
67083,38364
67084,38696
67085,39197
67086,39915
67087,40725
67088,42241
67089,42227
67090,44202
67091,46145
67092,46367
67093,46015
67094,45489
67095,44549
67096,43060
67097,41438
67098,39609
67099,39534
67100,37420
67101,35984
67102,33007
67103,29206
67104,28055
67105,27755
67106,28286
67107,28337
67108,28622
67109,28608
67110,28246
67111,27807
67112,27225
67113,26898
67114,27012
67115,28395
67116,29747
67117,33342
67118,36036
67119,39544
67120,41163
67121,41606
67122,41729
67123,41076
67124,40923
67125,40999
67126,40664
67127,40527
67128,40517
67129,40489
67130,40523
67131,40560
67132,40673
67133,40569
67134,40771
67135,40987
67136,41890
67137,43433
67138,45250
67139,47220
67140,47467
67141,47167
67142,46336
67143,45235
67144,44139
67145,42918
67146,41100
67147,39375
67148,37286
67149,35227
67150,33221
67151,30548
67152,29366
67153,29574
67154,30079
67155,29997
67156,29454
67157,28907
67158,28624
67159,28220
67160,27828
67161,27596
67162,27825
67163,28877
67164,30460
67165,33978
67166,36297
67167,38681
67168,39915
67169,40200
67170,40110
67171,40233
67172,39676
67173,40198
67174,39742
67175,39505
67176,39579
67177,39856
67178,39895
67179,39957
67180,39953
67181,40142
67182,40626
67183,40551
67184,41709
67185,42415
67186,44244
67187,45643
67188,45153
67189,44223
67190,43279
67191,42551
67192,41768
67193,40671
67194,39256
67195,37507
67196,35298
67197,33311
67198,31504
67199,29973
67200,28983
67201,28420
67202,28484
67203,28718
67204,28252
67205,27812
67206,27711
67207,27187
67208,26946
67209,26844
67210,26998
67211,27862
67212,28988
67213,30968
67214,33446
67215,36491
67216,38279
67217,39337
67218,39485
67219,39833
67220,39487
67221,39286
67222,39221
67223,39297
67224,39284
67225,39155
67226,38865
67227,39056
67228,38914
67229,39226
67230,39403
67231,39870
67232,40922
67233,42009
67234,43565
67235,44760
67236,44845
67237,44739
67238,44321
67239,43963
67240,42865
67241,41610
67242,39965
67243,38080
67244,35943
67245,33779
67246,31987
67247,30074
67248,28791
67249,28191
67250,28366
67251,28567
67252,28565
67253,28492
67254,28217
67255,27816
67256,27599
67257,27423
67258,27516
67259,28116
67260,29417
67261,31810
67262,34431
67263,37615
67264,38919
67265,39397
67266,38947
67267,38632
67268,38121
67269,37153
67270,36551
67271,36128
67272,35939
67273,35637
67274,35206
67275,35260
67276,35437
67277,35918
67278,36463
67279,37238
67280,38632
67281,39973
67282,42202
67283,43846
67284,43815
67285,43172
67286,42347
67287,41233
67288,39742
67289,38456
67290,36760
67291,35634
67292,33768
67293,32731
67294,30578
67295,27114
67296,25865
67297,25302
67298,25214
67299,24608
67300,23743
67301,23274
67302,23581
67303,23099
67304,22298
67305,22053
67306,22015
67307,22243
67308,22790
67309,24162
67310,24706
67311,26819
67312,28159
67313,28441
67314,29433
67315,30432
67316,30520
67317,30406
67318,30281
67319,30070
67320,29998
67321,30002
67322,30008
67323,29948
67324,29868
67325,30085
67326,30371
67327,30606
67328,31394
67329,32757
67330,34949
67331,37000
67332,36820
67333,36103
67334,35094
67335,33730
67336,32405
67337,31434
67338,30550
67339,29660
67340,28552
67341,28071
67342,27169
67343,24848
67344,23765
67345,23631
67346,23603
67347,23570
67348,22903
67349,22475
67350,22145
67351,22413
67352,22178
67353,22021
67354,22079
67355,21788
67356,22019
67357,22644
67358,23565
67359,24130
67360,24879
67361,26450
67362,27933
67363,29662
67364,30648
67365,31122
67366,31420
67367,31827
67368,32241
67369,32734
67370,32927
67371,33057
67372,33521
67373,34001
67374,34246
67375,35099
67376,36109
67377,37609
67378,39967
67379,40800
67380,40489
67381,39963
67382,39138
67383,38205
67384,37033
67385,36063
67386,35023
67387,33746
67388,32164
67389,30524
67390,28824
67391,27045
67392,25863
67393,25977
67394,26686
67395,26845
67396,26263
67397,25898
67398,25710
67399,25224
67400,24895
67401,24667
67402,24969
67403,25793
67404,27392
67405,30132
67406,32847
67407,36344
67408,38062
67409,38265
67410,38350
67411,39517
67412,39441
67413,39159
67414,39121
67415,38848
67416,38794
67417,38889
67418,38524
67419,38266
67420,38086
67421,38326
67422,38499
67423,38876
67424,39831
67425,41258
67426,43471
67427,44196
67428,44127
67429,43584
67430,42766
67431,41879
67432,40674
67433,39377
67434,38075
67435,36122
67436,33931
67437,32130
67438,30183
67439,28063
67440,26619
67441,26157
67442,26400
67443,25930
67444,25730
67445,25985
67446,25675
67447,25195
67448,24851
67449,24778
67450,24926
67451,25765
67452,27096
67453,29322
67454,31946
67455,34901
67456,35995
67457,36504
67458,36654
67459,37181
67460,37129
67461,36881
67462,36850
67463,36967
67464,36533
67465,36403
67466,36379
67467,36193
67468,36030
67469,36304
67470,36369
67471,36611
67472,37692
67473,38830
67474,40901
67475,42343
67476,42367
67477,41775
67478,41089
67479,40196
67480,38999
67481,37616
67482,36005
67483,34261
67484,32135
67485,29901
67486,27707
67487,25886
67488,25254
67489,25348
67490,26012
67491,25847
67492,25368
67493,24979
67494,24770
67495,24304
67496,23937
67497,23817
67498,23876
67499,24426
67500,25666
67501,27840
67502,30619
67503,33987
67504,35733
67505,36427
67506,36474
67507,36853
67508,36947
67509,36679
67510,36766
67511,36704
67512,36584
67513,36342
67514,36018
67515,35855
67516,35946
67517,36021
67518,36278
67519,36875
67520,38314
67521,40082
67522,42278
67523,43401
67524,43474
67525,43221
67526,42488
67527,41846
67528,41134
67529,39696
67530,37957
67531,36115
67532,33943
67533,32351
67534,30443
67535,28379
67536,27279
67537,26884
67538,27736
67539,27343
67540,26568
67541,26197
67542,25712
67543,25451
67544,25110
67545,25081
67546,25237
67547,25929
67548,27362
67549,29582
67550,32503
67551,35771
67552,37097
67553,37570
67554,37058
67555,36728
67556,36211
67557,35837
67558,35455
67559,35804
67560,35758
67561,36043
67562,36133
67563,35915
67564,36312
67565,36226
67566,36340
67567,37308
67568,38525
67569,40516
67570,42755
67571,43436
67572,43538
67573,43235
67574,42703
67575,41647
67576,40367
67577,38744
67578,36980
67579,34964
67580,32838
67581,30783
67582,28985
67583,27045
67584,25659
67585,25150
67586,25442
67587,25152
67588,24791
67589,24780
67590,24759
67591,24309
67592,24106
67593,23892
67594,24168
67595,24787
67596,26373
67597,28945
67598,31525
67599,34675
67600,36173
67601,36938
67602,36812
67603,36889
67604,36967
67605,36796
67606,36612
67607,36430
67608,36354
67609,36578
67610,36284
67611,36030
67612,35934
67613,35816
67614,35684
67615,35825
67616,36752
67617,38054
67618,39885
67619,40705
67620,40575
67621,40174
67622,39606
67623,38732
67624,37325
67625,35854
67626,34185
67627,32347
67628,30630
67629,29017
67630,27481
67631,25875
67632,24754
67633,24415
67634,24533
67635,24628
67636,24150
67637,23800
67638,23749
67639,23458
67640,23197
67641,22944
67642,23151
67643,23550
67644,23936
67645,24984
67646,25985
67647,27795
67648,29015
67649,30388
67650,31174
67651,31689
67652,32101
67653,32544
67654,32476
67655,32563
67656,32583
67657,33066
67658,33032
67659,32960
67660,33075
67661,33322
67662,33691
67663,34352
67664,35165
67665,36795
67666,38440
67667,40140
67668,40209
67669,39643
67670,38799
67671,37945
67672,36660
67673,35491
67674,34281
67675,32832
67676,31661
67677,30556
67678,29652
67679,28004
67680,26947
67681,27136
67682,27476
67683,26977
67684,26264
67685,25600
67686,25186
67687,24666
67688,24118
67689,24063
67690,23997
67691,23936
67692,24020
67693,24896
67694,25387
67695,26294
67696,26668
67697,27908
67698,29192
67699,30019
67700,30317
67701,30353
67702,30298
67703,29770
67704,30389
67705,30636
67706,30765
67707,30821
67708,30771
67709,31407
67710,32002
67711,32998
67712,34443
67713,36384
67714,38817
67715,40231
67716,40009
67717,39193
67718,38382
67719,37493
67720,36223
67721,35015
67722,33894
67723,32234
67724,30754
67725,29084
67726,27448
67727,26247
67728,25287
67729,25284
67730,25477
67731,25405
67732,24903
67733,24346
67734,24002
67735,23687
67736,23176
67737,23164
67738,23405
67739,24365
67740,25699
67741,28463
67742,31465
67743,34717
67744,36317
67745,37339
67746,37196
67747,37208
67748,36778
67749,36500
67750,35888
67751,35598
67752,35349
67753,35314
67754,35438
67755,36399
67756,36891
67757,37362
67758,38016
67759,37558
67760,39173
67761,40685
67762,43014
67763,44166
67764,44201
67765,43531
67766,42749
67767,41703
67768,40290
67769,38536
67770,36579
67771,34796
67772,32853
67773,30348
67774,28518
67775,26900
67776,25633
67777,24932
67778,25115
67779,25580
67780,25266
67781,25000
67782,24524
67783,24314
67784,23979
67785,23860
67786,24079
67787,24819
67788,26158
67789,28617
67790,31693
67791,35060
67792,36560
67793,37029
67794,36469
67795,35947
67796,35250
67797,34695
67798,34100
67799,33808
67800,33674
67801,33638
67802,33660
67803,33903
67804,34308
67805,34841
67806,35567
67807,36321
67808,38048
67809,40083
67810,42684
67811,43270
67812,43323
67813,43097
67814,42545
67815,41591
67816,40261
67817,38520
67818,36654
67819,34862
67820,32660
67821,30295
67822,28243
67823,26511
67824,25165
67825,24729
67826,24728
67827,24660
67828,24552
67829,23895
67830,23471
67831,23168
67832,22907
67833,22771
67834,22902
67835,23584
67836,25183
67837,28132
67838,31180
67839,34187
67840,35713
67841,36103
67842,35571
67843,35451
67844,35071
67845,34604
67846,34274
67847,34059
67848,33818
67849,33888
67850,33685
67851,33773
67852,33910
67853,34392
67854,35008
67855,36168
67856,37753
67857,39489
67858,42108
67859,43232
67860,42958
67861,42330
67862,41910
67863,41184
67864,40020
67865,38610
67866,36897
67867,35073
67868,32958
67869,30950
67870,29057
67871,27086
67872,26016
67873,25666
67874,25884
67875,25693
67876,25452
67877,25314
67878,24886
67879,24641
67880,24270
67881,24245
67882,24594
67883,25167
67884,26761
67885,28715
67886,31723
67887,34742
67888,35984
67889,36539
67890,36525
67891,37274
67892,37170
67893,36700
67894,36557
67895,36403
67896,36289
67897,36462
67898,36395
67899,36516
67900,36654
67901,36900
67902,37373
67903,37686
67904,38948
67905,40703
67906,43080
67907,43998
67908,44010
67909,43770
67910,43253
67911,42102
67912,40898
67913,39632
67914,38603
67915,36921
67916,34902
67917,32651
67918,30657
67919,28810
67920,27656
67921,27713
67922,27795
67923,27577
67924,26843
67925,26250
67926,25921
67927,25544
67928,25336
67929,25209
67930,25463
67931,26156
67932,27396
67933,30029
67934,32879
67935,35881
67936,37402
67937,38307
67938,38419
67939,38791
67940,38770
67941,38656
67942,38712
67943,38719
67944,38709
67945,38568
67946,38622
67947,38527
67948,38600
67949,38982
67950,38715
67951,38870
67952,39536
67953,40454
67954,41949
67955,42709
67956,42431
67957,41959
67958,41359
67959,40413
67960,39163
67961,37820
67962,36208
67963,34660
67964,32908
67965,31281
67966,29811
67967,28175
67968,27195
67969,27353
67970,27801
67971,27258
67972,26300
67973,25671
67974,25209
67975,24680
67976,24148
67977,23786
67978,23867
67979,24197
67980,24709
67981,25700
67982,26376
67983,28203
67984,29351
67985,31002
67986,31959
67987,32645
67988,32721
67989,32615
67990,32135
67991,31674
67992,31136
67993,30579
67994,30266
67995,30219
67996,30082
67997,30372
67998,30894
67999,31831
68000,32849
68001,34774
68002,37658
68003,38728
68004,38872
68005,38602
68006,37594
68007,36465
68008,35130
68009,34256
68010,32995
68011,31698
68012,30640
68013,29270
68014,27960
68015,26629
68016,25660
68017,25586
68018,25986
68019,26199
68020,25698
68021,25103
68022,24639
68023,24226
68024,23763
68025,23531
68026,23394
68027,23499
68028,23698
68029,24619
68030,25727
68031,26264
68032,26785
68033,27911
68034,28914
68035,29620
68036,30108
68037,30278
68038,30056
68039,29998
68040,29947
68041,30181
68042,30081
68043,30293
68044,30583
68045,31197
68046,32180
68047,33420
68048,34975
68049,37388
68050,40152
68051,40916
68052,40635
68053,39952
68054,39234
68055,38222
68056,36830
68057,36229
68058,35057
68059,33574
68060,31919
68061,30067
68062,28483
68063,26707
68064,26291
68065,26416
68066,26693
68067,26436
68068,25815
68069,25284
68070,24886
68071,24698
68072,24244
68073,24347
68074,24547
68075,25671
68076,27302
68077,30155
68078,33195
68079,37078
68080,38840
68081,40150
68082,40181
68083,41148
68084,41197
68085,41503
68086,41318
68087,41136
68088,41208
68089,41353
68090,41173
68091,40941
68092,40936
68093,41292
68094,41545
68095,41153
68096,42404
68097,43675
68098,45319
68099,45948
68100,45793
68101,45901
68102,45287
68103,44537
68104,43171
68105,42472
68106,41067
68107,39442
68108,37432
68109,35218
68110,33184
68111,30170
68112,28880
68113,27488
68114,28044
68115,27948
68116,27397
68117,26745
68118,26367
68119,26180
68120,25743
68121,26257
68122,26405
68123,26400
68124,27724
68125,30805
68126,33747
68127,37569
68128,39260
68129,41023
68130,41213
68131,42173
68132,42250
68133,42500
68134,42765
68135,42846
68136,42882
68137,43253
68138,43271
68139,42554
68140,42500
68141,42819
68142,42848
68143,43156
68144,44479
68145,45779
68146,46615
68147,46986
68148,47169
68149,47335
68150,46887
68151,45882
68152,44997
68153,43782
68154,42155
68155,40459
68156,38346
68157,35887
68158,33829
68159,31819
68160,30598
68161,30467
68162,31222
68163,30282
68164,29545
68165,28664
68166,28379
68167,28656
68168,28296
68169,28900
68170,29088
68171,29908
68172,31715
68173,33886
68174,36862
68175,40831
68176,42500
68177,43642
68178,43630
68179,44092
68180,43892
68181,43531
68182,44173
68183,43915
68184,43830
68185,43950
68186,43725
68187,43662
68188,43760
68189,43968
68190,44056
68191,44234
68192,45601
68193,45651
68194,46043
68195,46162
68196,46087
68197,47867
68198,47784
68199,47322
68200,46423
68201,45713
68202,44118
68203,42222
68204,39873
68205,37942
68206,35838
68207,34082
68208,33625
68209,32902
68210,33313
68211,32133
68212,31359
68213,30434
68214,30260
68215,29781
68216,29375
68217,30890
68218,31298
68219,32070
68220,33506
68221,36028
68222,39283
68223,42977
68224,44434
68225,45177
68226,45279
68227,45319
68228,45005
68229,44464
68230,44274
68231,44206
68232,44181
68233,44294
68234,44381
68235,44352
68236,44405
68237,44552
68238,44546
68239,44153
68240,45023
68241,46344
68242,46874
68243,46475
68244,46157
68245,45958
68246,45645
68247,45996
68248,45773
68249,44301
68250,42533
68251,40826
68252,38682
68253,36849
68254,34890
68255,34363
68256,33494
68257,32000
68258,32071
68259,31817
68260,31026
68261,29925
68262,29621
68263,29878
68264,29381
68265,30338
68266,30547
68267,31931
68268,33350
68269,35469
68270,38102
68271,41215
68272,42802
68273,43755
68274,43792
68275,44192
68276,44381
68277,43990
68278,43815
68279,43449
68280,43413
68281,43391
68282,43075
68283,43042
68284,42961
68285,43184
68286,43170
68287,43395
68288,44329
68289,44723
68290,45544
68291,46059
68292,45923
68293,45872
68294,45486
68295,44436
68296,42911
68297,41438
68298,39789
68299,37984
68300,36199
68301,34094
68302,32514
68303,30656
68304,29470
68305,29207
68306,29337
68307,29034
68308,28596
68309,28472
68310,28205
68311,27773
68312,27233
